# Name: ascii_cat;
# Creation Date: 2022-07-19T15:33:20.124955;
# Description: Catalogue of events resulting from the HelioNER code (Dablanc & Génot, "https://github.com/ADablanc/BibHelioTech.git") on the papers mentionning MAVEN as listed in the third column by their DOI. The two first columns are the start/stop times of the event; the fourth column is the MAVEN with the list of instruments (1 or more) listed in the fifth column. The sixth column is the most probable region of space where the observation took place (SPASE ObservedRegions term).
# Parameter 1: id:column1; name:DOI; size:1; type:char;
# Parameter 2: id:column2; name:SATS; size:1; type:char;
# Parameter 3: id:column3; name:INSTS; size:1; type:char;
# Parameter 4: id:column4; name:REGS; size:1; type:char;
2014-09-21T05:45:00.000 2014-09-21T05:45:59.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T05:45:00.000 2014-09-21T05:45:59.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T05:45:00.000 2014-09-21T05:45:59.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T05:45:00.000 2014-09-21T05:45:59.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "" "Mars"
2014-09-21T12:00:00.000 2014-09-21T12:00:59.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T12:00:00.000 2014-09-21T12:00:59.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T12:00:00.000 2014-09-21T12:00:59.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T12:00:00.000 2014-09-21T12:00:59.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T12:00:00.000 2014-09-21T12:00:59.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T12:00:00.000 2014-09-21T12:00:59.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T12:00:00.000 2014-09-21T12:00:59.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T12:00:00.000 2014-09-21T12:00:59.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "" "Mars"
2014-09-21T19:00:00.000 2014-09-21T05:00:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "" "Mars"
2014-09-21T20:00:00.000 2014-09-21T12:50:00.000 https://doi.org/10.1029/2018JE005854 "MAVEN" "MAG" "Mars"
2014-10-14T18:30:00.000 2014-10-14T18:30:59.000 https://doi.org/10.1002/2017JA023884 "MAVEN" "MAG,SEP,EUV" "Mars"
2014-10-14T18:30:00.000 2014-10-14T18:30:59.000 https://doi.org/10.1002/2017JA023884 "MAVEN" "MAG,SEP,EUV" "Mars"
2014-10-14T18:30:00.000 2014-10-14T18:30:59.000 https://doi.org/10.1002/2017JA023884 "MAVEN" "MAG,SEP,EUV" "Mars"
2014-10-14T18:30:00.000 2014-10-14T18:30:59.000 https://doi.org/10.1002/2017JA023884 "MAVEN" "MAG,SEP,EUV" "Mars"
2014-10-14T18:30:00.000 2014-10-14T18:30:59.000 https://doi.org/10.1002/2017JA023884 "MAVEN" "" "Mars"
2014-10-15T07:40:00.000 2014-10-15T07:40:59.000 https://doi.org/10.1002/2017JA023884 "MAVEN" "MAG,SEP,EUV" "Mars"
2014-10-16T09:00:00.000 2014-10-16T09:00:59.000 https://doi.org/10.1002/2017JA023884 "MAVEN" "MAG,SEP,EUV" "Mars"
2014-10-16T18:11:00.000 2014-10-16T18:11:59.000 https://doi.org/10.1002/2017JA023884 "MAVEN" "MAG,SEP,EUV" "Mars"
2014-10-16T18:11:00.000 2014-10-16T18:11:59.000 https://doi.org/10.1002/2017JA023884 "MAVEN" "MAG,SEP,EUV" "Mars"
2014-10-16T18:11:00.000 2014-10-16T18:11:59.000 https://doi.org/10.1002/2017JA023884 "MAVEN" "MAG,SEP,EUV" "Mars"
2014-10-16T18:11:00.000 2014-10-16T18:11:59.000 https://doi.org/10.1002/2017JA023884 "MAVEN" "MAG,SEP,EUV" "Mars"
2014-10-16T20:15:00.000 2014-10-16T20:15:59.000 https://doi.org/10.1002/2017JA023884 "MAVEN" "MAG,SEP,EUV" "Mars"
2014-10-16T20:15:00.000 2014-10-16T20:15:59.000 https://doi.org/10.1002/2017JA023884 "MAVEN" "MAG,SEP,EUV" "Mars"
2014-10-16T20:15:00.000 2014-10-16T20:15:59.000 https://doi.org/10.1002/2017JA023884 "MAVEN" "MAG,SEP,EUV" "Mars"
2014-10-16T20:15:00.000 2014-10-16T20:15:59.000 https://doi.org/10.1002/2017JA023884 "MAVEN" "MAG,SEP,EUV" "Mars"
2014-10-16T20:15:00.000 2014-10-16T20:15:59.000 https://doi.org/10.1002/2017JA023884 "MAVEN" "MAG,SEP,EUV" "Mars"
2014-10-18T00:00:00.000 2014-10-18T00:59:59.000 https://doi.org/10.1002/2017JA023884 "MAVEN" "MAG,SEP,EUV" "Mars"
2014-10-22T20:48:00.000 2014-10-22T20:48:59.000 https://doi.org/10.1002/2017JA023884 "MAVEN" "MAG,SEP,EUV" "Mars"
2014-11-01T17:54:00.000 2018-11-28T17:54:59.000 https://doi.org/10.1029/2021JA030227 "MAVEN" "MAG,SWIA" "Mars"
2014-11-01T17:54:00.000 2018-11-28T17:54:59.000 https://doi.org/10.1029/2021JA030227 "MAVEN" "MAG,SWIA" "Mars"
2014-11-01T17:54:00.000 2018-11-28T17:54:59.000 https://doi.org/10.1029/2021JA030227 "MAVEN" "MAG,SWIA" "Mars"
2014-11-01T17:54:00.000 2018-11-28T17:54:59.000 https://doi.org/10.1029/2021JA030227 "MAVEN" "MAG,SWIA" "Mars"
2014-11-01T17:54:00.000 2018-11-28T17:54:59.000 https://doi.org/10.1029/2021JA030227 "MAVEN" "MAG,SWIA" "Mars"
2014-11-01T17:54:00.000 2018-11-28T17:54:59.000 https://doi.org/10.1029/2021JA030227 "MAVEN" "MAG,SWIA" "Mars"
2014-11-01T17:54:00.000 2018-11-28T17:54:59.000 https://doi.org/10.1029/2021JA030227 "MAVEN" "MAG,SWIA" "Mars"
2014-11-01T17:54:00.000 2018-11-28T17:54:59.000 https://doi.org/10.1029/2021JA030227 "MAVEN" "MAG,SWIA" "Mars"
2014-11-01T17:54:00.000 2018-11-28T17:54:59.000 https://doi.org/10.1029/2021JA030227 "MAVEN" "MAG,SWIA" "Mars"
2014-11-01T17:54:00.000 2018-11-28T17:54:59.000 https://doi.org/10.1029/2021JA030227 "MAVEN" "MAG,SWIA" "Mars"
2014-11-01T17:54:00.000 2018-11-28T17:54:59.000 https://doi.org/10.1029/2021JA030227 "MAVEN" "MAG,SWIA" "Mars"
